"site_id","elev","yr","month","tmin_mn","tmax_mn","ppt","freezing"
1856,743,2013,3,8.09354838709677,26.3516129032258,5.72,1
1856,743,2013,4,10.9666666666667,28.9366666666667,4.29,0
1856,743,2013,5,16.6451612903226,33.8806451612903,0.38,0
1856,743,2013,6,21.2,40.13,0,0
1856,743,2013,7,23.6516129032258,37.2645161290323,41.25,0
1856,743,2013,8,23.7096774193548,37.1483870967742,57.23,0
1856,743,2013,9,19.3633333333333,35.0866666666667,10.23,0
1856,743,2013,10,10.9483870967742,29.4354838709677,0,0
1856,743,2013,11,7.83666666666667,23.9866666666667,66.72,0
1856,743,2013,12,2.70967741935484,18.2645161290323,16.23,6
1856,743,2014,1,4.62258064516129,21.7838709677419,0,0
1856,743,2014,2,6.68928571428571,23.1428571428571,1.03,0
1856,743,2014,3,8.20645161290323,25.4677419354839,9.24,0
1856,743,2014,4,11.2733333333333,28.8066666666667,0.95,0
1856,743,2014,5,15.3161290322581,32.8032258064516,0,0
1856,743,2014,6,21.58,39.44,0,0
1856,743,2014,7,23.3645161290323,37.6064516129032,64.03,0
1856,743,2014,8,21.3290322580645,35.3677419354839,64.36,0
1856,743,2014,9,20.34,33.7033333333333,84.46,0
1856,743,2014,10,13.9258064516129,30.6290322580645,36.82,0
1856,743,2014,11,8.12666666666667,24.37,0,0
1856,743,2014,12,4.23870967741935,18.5225806451613,42.86,4
1856,743,2015,1,3.77741935483871,19.4709677419355,60.08,6
1856,743,2015,2,7.01785714285714,23.6964285714286,10.24,0
1856,743,2015,3,9.68387096774194,26.5096774193548,9.49,0
1856,743,2015,4,10.4733333333333,28.41,9.34,0
1856,743,2015,5,12.9,30.4161290322581,11.87,0
1856,743,2015,6,23.1533333333333,38.8233333333333,15.43,0
1856,743,2015,7,23.1903225806452,36.8741935483871,16.38,0
1856,743,2015,8,23.4451612903226,38.2677419354839,67.68,0
1856,743,2015,9,20.68,34.3066666666667,51.39,0
1856,743,2015,10,15.1387096774194,29.7064516129032,59.3,0
1856,743,2015,11,5.22333333333333,22.3333333333333,13.15,1
1856,743,2015,12,1.5258064516129,17.9806451612903,15.63,14
1856,743,2016,1,1.64516129032258,18.2548387096774,37.68,7
1856,743,2016,2,4.98965517241379,24.6241379310345,5.7,5
1856,743,2016,3,8.43225806451613,26.8870967741935,1.45,0
1856,743,2016,4,9.95,27.79,11.2,0
1856,743,2016,5,13.8129032258065,31.6741935483871,0,0
1856,743,2016,6,23.3466666666667,39.05,50.52,0
1856,743,2016,7,24.2806451612903,38.8354838709677,38.29,0
1856,743,2016,8,21.5451612903226,35.5354838709677,53,0
1856,743,2016,9,17.9966666666667,33.48,47.75,0
1856,743,2016,10,15.7967741935484,33.0129032258065,5.02,0
1856,743,2016,11,7.44,24.9666666666667,14.31,1
1856,743,2016,12,3.82903225806452,19.4774193548387,41.44,6
1856,743,2017,1,2.95161290322581,16.5516129032258,71.42,6
1856,743,2017,2,6,22.0464285714286,8.4,0
1856,743,2017,3,9.18387096774194,28.1838709677419,1.3,0
1856,743,2017,4,11.85,29.4233333333333,0,0
1856,743,2017,5,13.8935483870968,32.7354838709677,6.24,0
1856,743,2017,6,20.9666666666667,40.1066666666667,0,0
1856,743,2017,7,23.2838709677419,37.2161290322581,118.09,0
1856,743,2017,8,21.4193548387097,37.7451612903226,21.1,0
1856,743,2017,9,18.3966666666667,35.8166666666667,0,0
1856,743,2017,10,15.541935483871,33.4290322580645,2.89,0
1856,743,2017,11,11.2133333333333,28.1833333333333,0,0
1856,743,2017,12,3.95806451612903,21.1,6.94,5
1856,743,2018,1,5.69354838709677,22.1612903225806,17.5,2
1856,743,2018,2,4.36428571428571,21.2214285714286,47.18,6
1856,743,2018,3,8.05161290322581,24.0645161290323,0.91,0
1856,743,2018,4,11.9866666666667,31.25,0,0
1856,743,2018,5,15.8774193548387,34.341935483871,0.42,0
1856,743,2018,6,19.4033333333333,39.09,20.95,0
1856,743,2018,7,23.7258064516129,38.5225806451613,90.63,0
1856,743,2018,8,24.0935483870968,37.0096774193548,58.27,0
1856,743,2018,9,22.5933333333333,36.6766666666667,38.8,0
1856,743,2018,10,13.1354838709677,26.9774193548387,97.74,0
1856,743,2018,11,6.86,23.2666666666667,9.11,0
1856,743,2018,12,3.3,18.4806451612903,32.98,4
1856,743,2019,1,2.41612903225806,18.4032258064516,29.45,8
1856,743,2019,2,2.11071428571429,17.1857142857143,77.72,10
1856,743,2019,3,6.64838709677419,23.5774193548387,19.63,0
1856,743,2019,4,11.3966666666667,28.8433333333333,1.98,0
1856,743,2019,5,12.7903225806452,29.0161290322581,4.08,0
1856,743,2019,6,20.2433333333333,38.17,0,0
1856,743,2019,7,23.2064516129032,39.7838709677419,25.79,0
1856,743,2019,8,23.3548387096774,39.4612903225806,32.11,0
1856,743,2019,9,20.1866666666667,34.9466666666667,31.05,0
1856,743,2019,10,13.2548387096774,30.4645161290323,0,0
1856,743,2019,11,10.1133333333333,24.7066666666667,74.92,0
1856,743,2019,12,2.76774193548387,17.8903225806452,51.12,9
1856,743,2020,1,3.8741935483871,19.0096774193548,13.9,0
1856,743,2020,2,4.39655172413793,20.1275862068966,23.15,3
1856,743,2020,3,8.28709677419355,22.4032258064516,32.25,0
1856,743,2020,4,10.9833333333333,29.2666666666667,2.05,0
1856,743,2020,5,17.3290322580645,35.5354838709677,1.57,0
1856,743,2020,6,20.5966666666667,39.4433333333333,0,0
1856,743,2020,7,25.4129032258065,39.7096774193548,11.84,0
1856,743,2020,8,26.0838709677419,41.1870967741935,30.63,0
1856,743,2020,9,22.17,37.2833333333333,0,0
1856,743,2020,10,15.2935483870968,33.9387096774194,0,0
1856,743,2020,11,9.56666666666667,26.8633333333333,6.11,0
1856,743,2020,12,2.93548387096774,20.1903225806452,5.47,4
1856,743,2021,1,0.354838709677419,19.3967741935484,23.59,19
1856,743,2021,2,3.51428571428571,22.0714285714286,0,3
1856,743,2021,3,6.17741935483871,23.2516129032258,14.89,1
1856,743,2021,4,11.65,29.77,4.91,0
1856,743,2021,5,14.4354838709677,34.0806451612903,0,0
1856,743,2021,6,22.3,39.8266666666667,0.42,0
1856,743,2021,7,22.9096774193548,36.1161290322581,156.52,0
1856,743,2021,8,22.3967741935484,36.2322580645161,86.13,0
1856,743,2021,9,19.4933333333333,35.3366666666667,38.11,0
1856,743,2021,10,12.3451612903226,29.5096774193548,0.29,0
1856,743,2021,11,9.06,27.8666666666667,0.89,0
1856,743,2021,12,4.89677419354839,20.8677419354839,38.97,1
1856,743,2022,1,3.05483870967742,20.1258064516129,15.37,3
1856,743,2022,2,2.33214285714286,20.4821428571429,8,6
1856,743,2022,3,6.5741935483871,24.7096774193548,6.99,0
1856,743,2022,4,11.4066666666667,30.9233333333333,0,0
1856,743,2022,5,15.6290322580645,35.1935483870968,0,0
1856,743,2022,6,21.7033333333333,38.8666666666667,6.24,0
1856,743,2022,7,24.1709677419355,38.6354838709677,86.37,0
1856,743,2022,8,22.5129032258065,35.5129032258065,83.96,0
1856,743,2022,9,20.4366666666667,36.1566666666667,23,0
1856,743,2022,10,13.5548387096774,29.3161290322581,15.66,0
1856,743,2022,11,4.84666666666667,22.2066666666667,1.18,0
1856,743,2022,12,3.18064516129032,18.4387096774194,43.33,7
1856,743,2023,1,1.69354838709677,17.141935483871,43.39,9
1856,743,2023,2,2.57857142857143,18.575,31.84,7
1856,743,2023,3,4.6741935483871,21.2129032258065,15.91,4
1856,743,2023,4,9.87,29.5666666666667,0,0
1856,743,2023,5,14.8193548387097,33.3903225806452,11.67,0
1856,743,2023,6,17.9266666666667,37.24,0,0
1856,743,2023,7,25.3225806451613,42.1290322580645,24.59,0
1856,743,2023,8,24.2354838709677,39.4322580645161,31.76,0
1856,743,2023,9,19.7533333333333,36.9266666666667,20.11,0
1856,743,2023,10,15.3387096774194,32.7096774193548,2.92,0
1856,743,2023,11,9.50333333333333,25.9133333333333,15.72,0
1856,743,2023,12,3.98387096774194,20.7903225806452,35.07,0
1856,743,2024,1,2.4,17.8225806451613,45.93,9
1856,743,2024,2,5.97931034482759,20.8206896551724,48.46,0
1856,743,2024,3,7.09677419354839,22.6741935483871,28.34,0
1856,743,2024,4,10.0833333333333,27.7833333333333,23.66,0
1856,743,2024,5,14.7935483870968,33.5258064516129,0,0
1856,743,2024,6,22.5966666666667,40.0433333333333,10.65,0
1856,743,2024,7,25.2258064516129,40.6483870967742,53.4,0
1856,743,2024,8,24.6483870967742,38.758064516129,39.23,0
1856,743,2024,9,21.8466666666667,37.9933333333333,9.82,0
1856,743,2024,10,16.2677419354839,35.7322580645161,0,0
1856,743,2024,11,5.46,23.25,20.21,0
1856,743,2024,12,5.18387096774194,23.8193548387097,0,0
1918,743,2011,1,0.8,19.0548387096774,0,12
1918,743,2011,2,1.58928571428571,18.8392857142857,10.21,8
1918,743,2011,3,8.24838709677419,26.2387096774194,2.53,0
1918,743,2011,4,11.18,29.4033333333333,11.26,0
1918,743,2011,5,13.2354838709677,31.4806451612903,0,0
1918,743,2011,6,19.8833333333333,39.4433333333333,0.45,0
1918,743,2011,7,22.9774193548387,38.8774193548387,31.7,0
1918,743,2011,8,23.1903225806452,38.741935483871,33.08,0
1918,743,2011,9,19.4333333333333,36.8433333333333,30.92,0
1918,743,2011,10,14.0096774193548,31.4516129032258,1.97,0
1918,743,2011,11,5.67,22.3366666666667,33.55,0
1918,743,2011,12,0.538709677419355,15.5967741935484,54.03,15
1918,743,2012,1,2.65483870967742,20.9935483870968,10.29,0
1918,743,2012,2,3.26206896551724,21.348275862069,6.12,2
1918,743,2012,3,5.91290322580645,24.2096774193548,17.44,3
1918,743,2012,4,11.0066666666667,30.1333333333333,8.8,0
1918,743,2012,5,16.2064516129032,35.058064516129,0,0
1918,743,2012,6,21.46,40.03,5.46,0
1918,743,2012,7,23.4903225806452,36.8709677419355,114.24,0
1918,743,2012,8,22.6322580645161,38.058064516129,55.36,0
1918,743,2012,9,19.7433333333333,34.8533333333333,17.73,0
1918,743,2012,10,14.0645161290323,31.7870967741935,0,0
1918,743,2012,11,8.38666666666667,26.3366666666667,7.25,0
1918,743,2012,12,2.95483870967742,19.2838709677419,39.02,8
1918,743,2013,1,0.629032258064516,17.0322580645161,30.07,15
1918,743,2013,2,2.15714285714286,17.9678571428571,24.22,10
1918,743,2013,3,8.09354838709677,26.3516129032258,5.72,1
1918,743,2013,4,10.9666666666667,28.9366666666667,4.29,0
1918,743,2013,5,16.6451612903226,33.8806451612903,0.38,0
1918,743,2013,6,21.2,40.13,0,0
1918,743,2013,7,23.6516129032258,37.2645161290323,41.25,0
1918,743,2013,8,23.7096774193548,37.1483870967742,57.23,0
1918,743,2013,9,19.3633333333333,35.0866666666667,10.23,0
1918,743,2013,10,10.9483870967742,29.4354838709677,0,0
1918,743,2013,11,7.83666666666667,23.9866666666667,66.72,0
1918,743,2013,12,2.70967741935484,18.2645161290323,16.23,6
1918,743,2014,1,4.62258064516129,21.7838709677419,0,0
1918,743,2014,2,6.68928571428571,23.1428571428571,1.03,0
1918,743,2014,3,8.20645161290323,25.4677419354839,9.24,0
1918,743,2014,4,11.2733333333333,28.8066666666667,0.95,0
1918,743,2014,5,15.3161290322581,32.8032258064516,0,0
1918,743,2014,6,21.58,39.44,0,0
1918,743,2014,7,23.3645161290323,37.6064516129032,64.03,0
1918,743,2014,8,21.3290322580645,35.3677419354839,64.36,0
1918,743,2014,9,20.34,33.7033333333333,84.46,0
1918,743,2014,10,13.9258064516129,30.6290322580645,36.82,0
1918,743,2014,11,8.12666666666667,24.37,0,0
1918,743,2014,12,4.23870967741935,18.5225806451613,42.86,4
1918,743,2015,1,3.77741935483871,19.4709677419355,60.08,6
1918,743,2015,2,7.01785714285714,23.6964285714286,10.24,0
1918,743,2015,3,9.68387096774194,26.5096774193548,9.49,0
1918,743,2015,4,10.4733333333333,28.41,9.34,0
1918,743,2015,5,12.9,30.4161290322581,11.87,0
1918,743,2015,6,23.1533333333333,38.8233333333333,15.43,0
1918,743,2015,7,23.1903225806452,36.8741935483871,16.38,0
1918,743,2015,8,23.4451612903226,38.2677419354839,67.68,0
1918,743,2015,9,20.68,34.3066666666667,51.39,0
1918,743,2015,10,15.1387096774194,29.7064516129032,59.3,0
1918,743,2015,11,5.22333333333333,22.3333333333333,13.15,1
1918,743,2015,12,1.5258064516129,17.9806451612903,15.63,14
1918,743,2016,1,1.64516129032258,18.2548387096774,37.68,7
1918,743,2016,2,4.98965517241379,24.6241379310345,5.7,5
1918,743,2016,3,8.43225806451613,26.8870967741935,1.45,0
1918,743,2016,4,9.95,27.79,11.2,0
1918,743,2016,5,13.8129032258065,31.6741935483871,0,0
1918,743,2016,6,23.3466666666667,39.05,50.52,0
1918,743,2016,7,24.2806451612903,38.8354838709677,38.29,0
1918,743,2016,8,21.5451612903226,35.5354838709677,53,0
1918,743,2016,9,17.9966666666667,33.48,47.75,0
1918,743,2016,10,15.7967741935484,33.0129032258065,5.02,0
1918,743,2016,11,7.44,24.9666666666667,14.31,1
1918,743,2016,12,3.82903225806452,19.4774193548387,41.44,6
1918,743,2017,1,2.95161290322581,16.5516129032258,71.42,6
1918,743,2017,2,6,22.0464285714286,8.4,0
1918,743,2017,3,9.18387096774194,28.1838709677419,1.3,0
1918,743,2017,4,11.85,29.4233333333333,0,0
1918,743,2017,5,13.8935483870968,32.7354838709677,6.24,0
1918,743,2017,6,20.9666666666667,40.1066666666667,0,0
1918,743,2017,7,23.2838709677419,37.2161290322581,118.09,0
1918,743,2017,8,21.4193548387097,37.7451612903226,21.1,0
1918,743,2017,9,18.3966666666667,35.8166666666667,0,0
1918,743,2017,10,15.541935483871,33.4290322580645,2.89,0
1918,743,2017,11,11.2133333333333,28.1833333333333,0,0
1918,743,2017,12,3.95806451612903,21.1,6.94,5
1918,743,2018,1,5.69354838709677,22.1612903225806,17.5,2
1918,743,2018,2,4.36428571428571,21.2214285714286,47.18,6
1918,743,2018,3,8.05161290322581,24.0645161290323,0.91,0
1918,743,2018,4,11.9866666666667,31.25,0,0
1918,743,2018,5,15.8774193548387,34.341935483871,0.42,0
1918,743,2018,6,19.4033333333333,39.09,20.95,0
1918,743,2018,7,23.7258064516129,38.5225806451613,90.63,0
1918,743,2018,8,24.0935483870968,37.0096774193548,58.27,0
1918,743,2018,9,22.5933333333333,36.6766666666667,38.8,0
1918,743,2018,10,13.1354838709677,26.9774193548387,97.74,0
1918,743,2018,11,6.86,23.2666666666667,9.11,0
1918,743,2018,12,3.3,18.4806451612903,32.98,4
1918,743,2019,1,2.41612903225806,18.4032258064516,29.45,8
1918,743,2019,2,2.11071428571429,17.1857142857143,77.72,10
1918,743,2019,3,6.64838709677419,23.5774193548387,19.63,0
1918,743,2019,4,11.3966666666667,28.8433333333333,1.98,0
1918,743,2019,5,12.7903225806452,29.0161290322581,4.08,0
1918,743,2019,6,20.2433333333333,38.17,0,0
1918,743,2019,7,23.2064516129032,39.7838709677419,25.79,0
1918,743,2019,8,23.3548387096774,39.4612903225806,32.11,0
1918,743,2019,9,20.1866666666667,34.9466666666667,31.05,0
1918,743,2019,10,13.2548387096774,30.4645161290323,0,0
1918,743,2019,11,10.1133333333333,24.7066666666667,74.92,0
1918,743,2019,12,2.76774193548387,17.8903225806452,51.12,9
1918,743,2020,1,3.8741935483871,19.0096774193548,13.9,0
1918,743,2020,2,4.39655172413793,20.1275862068966,23.15,3
1918,743,2020,3,8.28709677419355,22.4032258064516,32.25,0
1918,743,2020,4,10.9833333333333,29.2666666666667,2.05,0
1918,743,2020,5,17.3290322580645,35.5354838709677,1.57,0
1918,743,2020,6,20.5966666666667,39.4433333333333,0,0
1918,743,2020,7,25.4129032258065,39.7096774193548,11.84,0
1918,743,2020,8,26.0838709677419,41.1870967741935,30.63,0
1918,743,2020,9,22.17,37.2833333333333,0,0
1918,743,2020,10,15.2935483870968,33.9387096774194,0,0
1918,743,2020,11,9.56666666666667,26.8633333333333,6.11,0
1918,743,2020,12,2.93548387096774,20.1903225806452,5.47,4
1918,743,2021,1,0.354838709677419,19.3967741935484,23.59,19
1918,743,2021,2,3.51428571428571,22.0714285714286,0,3
1918,743,2021,3,6.17741935483871,23.2516129032258,14.89,1
1918,743,2021,4,11.65,29.77,4.91,0
1918,743,2021,5,14.4354838709677,34.0806451612903,0,0
