PRISM Time Series Data
Locations: 104
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Monthly 1991-2020 Normals
Dataset: Norm91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Aug-06
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
9343,-83.6959,35.6428,546,November,112.47,1.2,8.1,15.1
9343,-83.6959,35.6428,546,December,137.75,-1.4,4.4,10.3
9343,-83.6959,35.6428,546,Annual,1527.24,6.8,13.2,19.6

9341,-83.6877,35.6399,445,January,135.05,-2.7,3.1,8.9
9341,-83.6877,35.6399,445,February,121.99,-1.2,5.0,11.3
9341,-83.6877,35.6399,445,March,138.63,2.1,9.0,15.9
9341,-83.6877,35.6399,445,April,143.47,6.5,13.7,21.0
9341,-83.6877,35.6399,445,May,132.63,11.5,18.0,24.6
9341,-83.6877,35.6399,445,June,148.82,15.8,21.8,27.9
9341,-83.6877,35.6399,445,July,157.80,17.9,23.7,29.4
9341,-83.6877,35.6399,445,August,111.55,17.3,23.2,29.1
9341,-83.6877,35.6399,445,September,111.19,14.1,20.3,26.5
9341,-83.6877,35.6399,445,October,82.01,7.4,14.3,21.2
9341,-83.6877,35.6399,445,November,112.55,1.5,8.6,15.6
9341,-83.6877,35.6399,445,December,138.19,-1.0,4.8,10.6
9341,-83.6877,35.6399,445,Annual,1533.87,7.4,13.8,20.2

9344,-83.6929,35.6404,445,January,135.05,-2.7,3.1,8.9
9344,-83.6929,35.6404,445,February,121.99,-1.2,5.0,11.3
9344,-83.6929,35.6404,445,March,138.63,2.1,9.0,15.9
9344,-83.6929,35.6404,445,April,143.47,6.5,13.7,21.0
9344,-83.6929,35.6404,445,May,132.63,11.5,18.0,24.6
9344,-83.6929,35.6404,445,June,148.82,15.8,21.8,27.9
9344,-83.6929,35.6404,445,July,157.80,17.9,23.7,29.4
9344,-83.6929,35.6404,445,August,111.55,17.3,23.2,29.1
9344,-83.6929,35.6404,445,September,111.19,14.1,20.3,26.5
9344,-83.6929,35.6404,445,October,82.01,7.4,14.3,21.2
9344,-83.6929,35.6404,445,November,112.55,1.5,8.6,15.6
9344,-83.6929,35.6404,445,December,138.19,-1.0,4.8,10.6
9344,-83.6929,35.6404,445,Annual,1533.87,7.4,13.8,20.2

9338,-83.6926,35.6421,445,January,135.05,-2.7,3.1,8.9
9338,-83.6926,35.6421,445,February,121.99,-1.2,5.0,11.3
9338,-83.6926,35.6421,445,March,138.63,2.1,9.0,15.9
9338,-83.6926,35.6421,445,April,143.47,6.5,13.7,21.0
9338,-83.6926,35.6421,445,May,132.63,11.5,18.0,24.6
9338,-83.6926,35.6421,445,June,148.82,15.8,21.8,27.9
9338,-83.6926,35.6421,445,July,157.80,17.9,23.7,29.4
9338,-83.6926,35.6421,445,August,111.55,17.3,23.2,29.1
9338,-83.6926,35.6421,445,September,111.19,14.1,20.3,26.5
9338,-83.6926,35.6421,445,October,82.01,7.4,14.3,21.2
9338,-83.6926,35.6421,445,November,112.55,1.5,8.6,15.6
9338,-83.6926,35.6421,445,December,138.19,-1.0,4.8,10.6
9338,-83.6926,35.6421,445,Annual,1533.87,7.4,13.8,20.2

9339,-83.6988,35.6374,640,January,135.94,-3.7,2.4,8.5
9339,-83.6988,35.6374,640,February,123.56,-2.2,4.2,10.6
9339,-83.6988,35.6374,640,March,139.12,1.2,8.0,14.9
9339,-83.6988,35.6374,640,April,143.46,5.3,12.7,20.0
9339,-83.6988,35.6374,640,May,133.78,10.2,16.8,23.3
9339,-83.6988,35.6374,640,June,148.82,14.4,20.4,26.4
9339,-83.6988,35.6374,640,July,154.23,16.4,22.1,27.9
9339,-83.6988,35.6374,640,August,112.22,16.0,21.8,27.6
9339,-83.6988,35.6374,640,September,112.01,12.7,19.0,25.2
9339,-83.6988,35.6374,640,October,82.39,6.2,13.2,20.1
9339,-83.6988,35.6374,640,November,113.42,0.9,7.9,15.0
9339,-83.6988,35.6374,640,December,139.16,-1.7,4.2,10.2
9339,-83.6988,35.6374,640,Annual,1538.11,6.3,12.7,19.1

10397,-82.8661,35.8140,687,January,91.91,-3.7,2.5,8.7
10397,-82.8661,35.8140,687,February,80.88,-2.3,4.3,10.8
10397,-82.8661,35.8140,687,March,101.46,0.8,7.8,14.7
10397,-82.8661,35.8140,687,April,98.75,5.1,12.6,20.1
10397,-82.8661,35.8140,687,May,104.20,9.9,17.0,24.1
10397,-82.8661,35.8140,687,June,117.27,14.2,20.8,27.4
10397,-82.8661,35.8140,687,July,124.13,16.3,22.6,29.0
10397,-82.8661,35.8140,687,August,110.15,15.8,22.1,28.5
10397,-82.8661,35.8140,687,September,96.87,12.4,19.1,25.8
10397,-82.8661,35.8140,687,October,68.42,5.9,13.3,20.7
10397,-82.8661,35.8140,687,November,77.20,0.3,7.7,15.0
10397,-82.8661,35.8140,687,December,92.41,-2.3,4.0,10.3
10397,-82.8661,35.8140,687,Annual,1163.65,6.1,12.8,19.6

11896,-83.8116,35.4607,557,January,149.46,-2.9,3.1,9.2
11896,-83.8116,35.4607,557,February,139.21,-1.6,4.9,11.3
11896,-83.8116,35.4607,557,March,151.17,1.6,8.6,15.6
11896,-83.8116,35.4607,557,April,127.79,5.8,13.3,20.9
11896,-83.8116,35.4607,557,May,125.57,10.7,17.6,24.6
11896,-83.8116,35.4607,557,June,146.60,15.0,21.4,27.8
11896,-83.8116,35.4607,557,July,136.63,17.1,23.2,29.2
11896,-83.8116,35.4607,557,August,99.77,16.5,22.7,29.0
11896,-83.8116,35.4607,557,September,109.72,13.3,19.9,26.4
11896,-83.8116,35.4607,557,October,90.34,6.8,14.0,21.1
11896,-83.8116,35.4607,557,November,112.87,1.2,8.5,15.7
11896,-83.8116,35.4607,557,December,152.26,-1.3,4.8,10.8
11896,-83.8116,35.4607,557,Annual,1541.40,6.8,13.5,20.1

11897,-83.8087,35.4623,557,January,149.46,-2.9,3.1,9.2
11897,-83.8087,35.4623,557,February,139.21,-1.6,4.9,11.3
11897,-83.8087,35.4623,557,March,151.17,1.6,8.6,15.6
11897,-83.8087,35.4623,557,April,127.79,5.8,13.3,20.9
11897,-83.8087,35.4623,557,May,125.57,10.7,17.6,24.6
11897,-83.8087,35.4623,557,June,146.60,15.0,21.4,27.8
11897,-83.8087,35.4623,557,July,136.63,17.1,23.2,29.2
11897,-83.8087,35.4623,557,August,99.77,16.5,22.7,29.0
11897,-83.8087,35.4623,557,September,109.72,13.3,19.9,26.4
11897,-83.8087,35.4623,557,October,90.34,6.8,14.0,21.1
11897,-83.8087,35.4623,557,November,112.87,1.2,8.5,15.7
11897,-83.8087,35.4623,557,December,152.26,-1.3,4.8,10.8
11897,-83.8087,35.4623,557,Annual,1541.40,6.8,13.5,20.1

11899,-83.0457,35.6320,1268,January,133.93,-3.8,1.2,6.3
11899,-83.0457,35.6320,1268,February,123.98,-2.7,2.5,7.8
11899,-83.0457,35.6320,1268,March,133.29,0.4,5.9,11.3
11899,-83.0457,35.6320,1268,April,127.03,5.1,10.8,16.4
11899,-83.0457,35.6320,1268,May,118.95,9.8,14.9,20.1
11899,-83.0457,35.6320,1268,June,144.77,13.9,18.5,23.1
11899,-83.0457,35.6320,1268,July,139.21,15.9,20.2,24.6
11899,-83.0457,35.6320,1268,August,119.78,15.4,19.8,24.2
11899,-83.0457,35.6320,1268,September,112.25,12.4,17.1,21.8
11899,-83.0457,35.6320,1268,October,83.47,7.0,12.2,17.5
11899,-83.0457,35.6320,1268,November,102.56,1.4,6.7,11.9
11899,-83.0457,35.6320,1268,December,142.79,-1.6,3.2,8.0
11899,-83.0457,35.6320,1268,Annual,1482.02,6.1,11.1,16.1

12003,-83.5910,35.6644,675,January,138.24,-3.9,2.2,8.4
12003,-83.5910,35.6644,675,February,121.79,-2.5,4.0,10.5
12003,-83.5910,35.6644,675,March,151.35,0.8,7.7,14.6
12003,-83.5910,35.6644,675,April,138.89,5.0,12.5,19.9
12003,-83.5910,35.6644,675,May,147.92,9.8,16.6,23.4
12003,-83.5910,35.6644,675,June,168.29,14.1,20.3,26.6
12003,-83.5910,35.6644,675,July,170.83,16.0,22.1,28.1
12003,-83.5910,35.6644,675,August,125.74,15.6,21.6,27.7
12003,-83.5910,35.6644,675,September,121.71,12.3,18.8,25.2
12003,-83.5910,35.6644,675,October,89.58,5.7,12.9,20.1
12003,-83.5910,35.6644,675,November,116.24,0.5,7.6,14.8
12003,-83.5910,35.6644,675,December,141.07,-2.1,4.0,10.1
12003,-83.5910,35.6644,675,Annual,1631.64,5.9,12.5,19.1

12002,-83.9411,35.6334,744,January,148.79,-3.8,2.0,7.8
12002,-83.9411,35.6334,744,February,135.44,-2.3,3.8,9.9
12002,-83.9411,35.6334,744,March,155.58,0.9,7.5,14.1
12002,-83.9411,35.6334,744,April,162.68,5.0,12.2,19.4
12002,-83.9411,35.6334,744,May,145.60,9.8,16.4,23.0
12002,-83.9411,35.6334,744,June,151.58,14.0,20.1,26.2
12002,-83.9411,35.6334,744,July,156.68,16.0,21.9,27.7
12002,-83.9411,35.6334,744,August,109.36,15.6,21.5,27.4
12002,-83.9411,35.6334,744,September,116.64,12.5,18.7,25.0
12002,-83.9411,35.6334,744,October,88.46,6.1,13.0,19.9
12002,-83.9411,35.6334,744,November,129.87,0.8,7.5,14.2
12002,-83.9411,35.6334,744,December,144.64,-1.8,3.9,9.6
12002,-83.9411,35.6334,744,Annual,1645.31,6.1,12.4,18.7

8998,-78.5513,35.8480,76,January,93.36,-1.5,4.7,10.9
8998,-78.5513,35.8480,76,February,73.85,-0.4,6.3,13.0
8998,-78.5513,35.8480,76,March,103.48,3.1,10.1,17.2
8998,-78.5513,35.8480,76,April,91.28,8.1,15.3,22.6
8998,-78.5513,35.8480,76,May,92.62,13.3,19.8,26.2
8998,-78.5513,35.8480,76,June,112.95,18.1,24.0,29.9
8998,-78.5513,35.8480,76,July,122.88,20.6,26.2,31.8
8998,-78.5513,35.8480,76,August,121.02,19.7,25.2,30.8
8998,-78.5513,35.8480,76,September,133.93,16.3,22.0,27.6
8998,-78.5513,35.8480,76,October,89.56,9.3,15.8,22.2
8998,-78.5513,35.8480,76,November,86.50,3.3,10.1,16.9
8998,-78.5513,35.8480,76,December,89.38,0.1,6.3,12.5
8998,-78.5513,35.8480,76,Annual,1210.81,9.2,15.5,21.8

17405,-82.4531,35.2731,671,January,134.08,-2.8,3.0,8.8
17405,-82.4531,35.2731,671,February,117.08,-1.5,4.7,10.9
17405,-82.4531,35.2731,671,March,132.86,1.6,8.2,14.8
17405,-82.4531,35.2731,671,April,134.78,6.0,13.0,19.9
17405,-82.4531,35.2731,671,May,126.44,10.8,17.3,23.7
17405,-82.4531,35.2731,671,June,133.39,15.4,21.2,27.1
17405,-82.4531,35.2731,671,July,140.71,17.4,23.1,28.8
17405,-82.4531,35.2731,671,August,149.60,16.8,22.4,28.0
17405,-82.4531,35.2731,671,September,132.41,13.5,19.3,25.2
17405,-82.4531,35.2731,671,October,118.49,7.0,13.7,20.3
17405,-82.4531,35.2731,671,November,122.67,1.4,8.1,14.8
17405,-82.4531,35.2731,671,December,146.46,-1.2,4.7,10.5
17405,-82.4531,35.2731,671,Annual,1588.96,7.0,13.2,19.4

17582,-83.1116,35.7705,580,January,110.60,-3.0,2.9,8.8
17582,-83.1116,35.7705,580,February,96.38,-1.6,4.7,11.1
17582,-83.1116,35.7705,580,March,120.43,1.2,8.3,15.4
17582,-83.1116,35.7705,580,April,112.95,5.4,13.0,20.5
17582,-83.1116,35.7705,580,May,118.27,10.3,17.3,24.3
17582,-83.1116,35.7705,580,June,157.69,14.7,21.1,27.6
17582,-83.1116,35.7705,580,July,159.44,16.8,22.9,29.0
17582,-83.1116,35.7705,580,August,123.02,16.2,22.4,28.6
17582,-83.1116,35.7705,580,September,106.47,12.9,19.4,25.8
17582,-83.1116,35.7705,580,October,69.01,6.2,13.4,20.6
17582,-83.1116,35.7705,580,November,83.66,0.7,8.0,15.3
17582,-83.1116,35.7705,580,December,113.71,-1.9,4.3,10.5
17582,-83.1116,35.7705,580,Annual,1371.62,6.5,13.1,19.8

18919,-82.6213,35.5634,655,January,96.60,-3.4,2.5,8.5
18919,-82.6213,35.5634,655,February,82.85,-2.1,4.3,10.7
18919,-82.6213,35.5634,655,March,100.93,1.3,8.0,14.7
18919,-82.6213,35.5634,655,April,100.89,5.6,12.9,20.1
18919,-82.6213,35.5634,655,May,100.10,10.6,17.3,24.0
18919,-82.6213,35.5634,655,June,107.06,15.1,21.3,27.4
18919,-82.6213,35.5634,655,July,114.42,17.0,23.0,29.0
18919,-82.6213,35.5634,655,August,103.51,16.5,22.4,28.3
18919,-82.6213,35.5634,655,September,108.33,13.1,19.3,25.5
18919,-82.6213,35.5634,655,October,78.79,6.5,13.5,20.4
18919,-82.6213,35.5634,655,November,85.97,0.8,7.8,14.8
18919,-82.6213,35.5634,655,December,95.28,-1.8,4.2,10.2
18919,-82.6213,35.5634,655,Annual,1174.74,6.6,13.0,19.5

19380,-78.7140,35.8116,122,January,92.61,-0.6,5.0,10.6
19380,-78.7140,35.8116,122,February,74.12,0.5,6.6,12.6
19380,-78.7140,35.8116,122,March,103.39,4.1,10.4,16.8
19380,-78.7140,35.8116,122,April,91.97,9.1,15.6,22.1
19380,-78.7140,35.8116,122,May,93.55,14.2,20.1,26.0
19380,-78.7140,35.8116,122,June,114.18,18.8,24.4,29.9
19380,-78.7140,35.8116,122,July,122.83,21.1,26.4,31.8
19380,-78.7140,35.8116,122,August,118.72,20.2,25.5,30.8
19380,-78.7140,35.8116,122,September,136.72,17.0,22.3,27.6
19380,-78.7140,35.8116,122,October,95.40,10.2,16.2,22.2
19380,-78.7140,35.8116,122,November,86.46,4.2,10.5,16.7
19380,-78.7140,35.8116,122,December,88.52,1.0,6.6,12.2
19380,-78.7140,35.8116,122,Annual,1218.48,10.0,15.8,21.6

