PRISM Time Series Data
Locations: 125
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 800m
Daily 1991-2020 Normals
Dataset: Norm91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2025-Aug-14
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
30120,-110.7420,31.5733,1315,February-06,0.994,-0.14,8.66,17.47
30120,-110.7420,31.5733,1315,February-07,1.052,0.00,8.78,17.55
30120,-110.7420,31.5733,1315,February-08,1.104,0.16,8.90,17.64
30120,-110.7420,31.5733,1315,February-09,1.144,0.32,9.03,17.74
30120,-110.7420,31.5733,1315,February-10,1.168,0.48,9.16,17.84
30120,-110.7420,31.5733,1315,February-11,1.179,0.63,9.28,17.93
30120,-110.7420,31.5733,1315,February-12,1.182,0.78,9.39,18.01
30120,-110.7420,31.5733,1315,February-13,1.184,0.90,9.48,18.05
30120,-110.7420,31.5733,1315,February-14,1.183,1.00,9.53,18.06
30120,-110.7420,31.5733,1315,February-15,1.178,1.07,9.56,18.05
30120,-110.7420,31.5733,1315,February-16,1.162,1.11,9.57,18.04
30120,-110.7420,31.5733,1315,February-17,1.137,1.13,9.58,18.03
30120,-110.7420,31.5733,1315,February-18,1.110,1.14,9.59,18.04
30120,-110.7420,31.5733,1315,February-19,1.078,1.15,9.60,18.06
30120,-110.7420,31.5733,1315,February-20,1.038,1.15,9.62,18.09
30120,-110.7420,31.5733,1315,February-21,0.994,1.14,9.64,18.13
30120,-110.7420,31.5733,1315,February-22,0.954,1.14,9.66,18.18
30120,-110.7420,31.5733,1315,February-23,0.917,1.13,9.68,18.23
30120,-110.7420,31.5733,1315,February-24,0.885,1.12,9.71,18.30
30120,-110.7420,31.5733,1315,February-25,0.869,1.12,9.75,18.38
30120,-110.7420,31.5733,1315,February-26,0.868,1.14,9.82,18.49
30120,-110.7420,31.5733,1315,February-27,0.871,1.18,9.89,18.61
30120,-110.7420,31.5733,1315,February-28,0.862,1.23,9.98,18.74
30120,-110.7420,31.5733,1315,February-29,0.856,1.27,10.04,18.81
30120,-110.7420,31.5733,1315,March-01,0.850,1.30,10.09,18.88
30120,-110.7420,31.5733,1315,March-02,0.831,1.39,10.21,19.04
30120,-110.7420,31.5733,1315,March-03,0.818,1.51,10.36,19.21
30120,-110.7420,31.5733,1315,March-04,0.803,1.64,10.52,19.40
30120,-110.7420,31.5733,1315,March-05,0.793,1.79,10.69,19.60
30120,-110.7420,31.5733,1315,March-06,0.776,1.93,10.87,19.81
30120,-110.7420,31.5733,1315,March-07,0.753,2.07,11.04,20.02
30120,-110.7420,31.5733,1315,March-08,0.718,2.20,11.21,20.22
30120,-110.7420,31.5733,1315,March-09,0.684,2.32,11.37,20.42
30120,-110.7420,31.5733,1315,March-10,0.661,2.44,11.52,20.61
30120,-110.7420,31.5733,1315,March-11,0.654,2.56,11.67,20.78
30120,-110.7420,31.5733,1315,March-12,0.649,2.66,11.80,20.93
30120,-110.7420,31.5733,1315,March-13,0.639,2.76,11.92,21.08
30120,-110.7420,31.5733,1315,March-14,0.618,2.87,12.05,21.24
30120,-110.7420,31.5733,1315,March-15,0.588,2.97,12.19,21.41
30120,-110.7420,31.5733,1315,March-16,0.551,3.09,12.34,21.59
30120,-110.7420,31.5733,1315,March-17,0.527,3.19,12.47,21.75
30120,-110.7420,31.5733,1315,March-18,0.520,3.29,12.58,21.88
30120,-110.7420,31.5733,1315,March-19,0.525,3.35,12.66,21.97
30120,-110.7420,31.5733,1315,March-20,0.534,3.40,12.72,22.03
30120,-110.7420,31.5733,1315,March-21,0.542,3.45,12.76,22.06
30120,-110.7420,31.5733,1315,March-22,0.550,3.49,12.79,22.09
30120,-110.7420,31.5733,1315,March-23,0.566,3.55,12.84,22.13
30120,-110.7420,31.5733,1315,March-24,0.586,3.61,12.89,22.17
30120,-110.7420,31.5733,1315,March-25,0.606,3.67,12.95,22.22
30120,-110.7420,31.5733,1315,March-26,0.623,3.74,13.00,22.27
30120,-110.7420,31.5733,1315,March-27,0.636,3.80,13.06,22.31
30120,-110.7420,31.5733,1315,March-28,0.640,3.86,13.11,22.35
30120,-110.7420,31.5733,1315,March-29,0.648,3.92,13.15,22.38
30120,-110.7420,31.5733,1315,March-30,0.667,3.99,13.21,22.43
30120,-110.7420,31.5733,1315,March-31,0.703,4.06,13.27,22.49
30120,-110.7420,31.5733,1315,April-01,0.731,4.13,13.34,22.56
30120,-110.7420,31.5733,1315,April-02,0.745,4.21,13.43,22.64
30120,-110.7420,31.5733,1315,April-03,0.735,4.29,13.51,22.74
30120,-110.7420,31.5733,1315,April-04,0.712,4.37,13.61,22.85
30120,-110.7420,31.5733,1315,April-05,0.680,4.44,13.71,22.98
30120,-110.7420,31.5733,1315,April-06,0.646,4.52,13.82,23.12
30120,-110.7420,31.5733,1315,April-07,0.603,4.58,13.92,23.27
30120,-110.7420,31.5733,1315,April-08,0.548,4.65,14.03,23.42
30120,-110.7420,31.5733,1315,April-09,0.487,4.71,14.14,23.57
30120,-110.7420,31.5733,1315,April-10,0.420,4.77,14.25,23.73
30120,-110.7420,31.5733,1315,April-11,0.354,4.83,14.36,23.89
30120,-110.7420,31.5733,1315,April-12,0.303,4.90,14.48,24.06
30120,-110.7420,31.5733,1315,April-13,0.271,4.98,14.61,24.25
30120,-110.7420,31.5733,1315,April-14,0.253,5.07,14.75,24.44
30120,-110.7420,31.5733,1315,April-15,0.242,5.16,14.89,24.62
30120,-110.7420,31.5733,1315,April-16,0.236,5.27,15.03,24.79
30120,-110.7420,31.5733,1315,April-17,0.229,5.39,15.18,24.97
30120,-110.7420,31.5733,1315,April-18,0.216,5.53,15.34,25.15
30120,-110.7420,31.5733,1315,April-19,0.198,5.68,15.51,25.33
30120,-110.7420,31.5733,1315,April-20,0.179,5.85,15.68,25.52
30120,-110.7420,31.5733,1315,April-21,0.163,6.02,15.86,25.70
30120,-110.7420,31.5733,1315,April-22,0.153,6.20,16.04,25.88
30120,-110.7420,31.5733,1315,April-23,0.147,6.37,16.20,26.04
30120,-110.7420,31.5733,1315,April-24,0.143,6.52,16.36,26.19
30120,-110.7420,31.5733,1315,April-25,0.139,6.68,16.51,26.35
30120,-110.7420,31.5733,1315,April-26,0.135,6.84,16.68,26.51
30120,-110.7420,31.5733,1315,April-27,0.128,7.01,16.84,26.67
30120,-110.7420,31.5733,1315,April-28,0.117,7.16,16.99,26.82
30120,-110.7420,31.5733,1315,April-29,0.102,7.31,17.13,26.95
30120,-110.7420,31.5733,1315,April-30,0.088,7.43,17.24,27.05
30120,-110.7420,31.5733,1315,May-01,0.078,7.55,17.34,27.14
30120,-110.7420,31.5733,1315,May-02,0.076,7.65,17.44,27.22
30120,-110.7420,31.5733,1315,May-03,0.082,7.76,17.54,27.32
30120,-110.7420,31.5733,1315,May-04,0.094,7.89,17.66,27.44
30120,-110.7420,31.5733,1315,May-05,0.107,8.02,17.80,27.58
30120,-110.7420,31.5733,1315,May-06,0.121,8.16,17.95,27.74
30120,-110.7420,31.5733,1315,May-07,0.131,8.32,18.12,27.91
30120,-110.7420,31.5733,1315,May-08,0.140,8.49,18.30,28.10
30120,-110.7420,31.5733,1315,May-09,0.146,8.67,18.49,28.30
30120,-110.7420,31.5733,1315,May-10,0.151,8.86,18.67,28.49
30120,-110.7420,31.5733,1315,May-11,0.157,9.03,18.85,28.66
30120,-110.7420,31.5733,1315,May-12,0.167,9.19,19.00,28.80
30120,-110.7420,31.5733,1315,May-13,0.183,9.33,19.13,28.93
30120,-110.7420,31.5733,1315,May-14,0.204,9.47,19.26,29.05
30120,-110.7420,31.5733,1315,May-15,0.223,9.59,19.37,29.15
30120,-110.7420,31.5733,1315,May-16,0.238,9.71,19.49,29.26
30120,-110.7420,31.5733,1315,May-17,0.244,9.84,19.60,29.37
30120,-110.7420,31.5733,1315,May-18,0.243,9.96,19.72,29.48
30120,-110.7420,31.5733,1315,May-19,0.237,10.07,19.83,29.60
30120,-110.7420,31.5733,1315,May-20,0.232,10.17,19.94,29.71
30120,-110.7420,31.5733,1315,May-21,0.227,10.27,20.05,29.82
30120,-110.7420,31.5733,1315,May-22,0.225,10.37,20.16,29.95
30120,-110.7420,31.5733,1315,May-23,0.223,10.48,20.28,30.08
30120,-110.7420,31.5733,1315,May-24,0.221,10.59,20.42,30.24
30120,-110.7420,31.5733,1315,May-25,0.218,10.72,20.57,30.42
30120,-110.7420,31.5733,1315,May-26,0.213,10.86,20.74,30.62
30120,-110.7420,31.5733,1315,May-27,0.204,11.03,20.94,30.85
30120,-110.7420,31.5733,1315,May-28,0.193,11.22,21.15,31.08
30120,-110.7420,31.5733,1315,May-29,0.181,11.43,21.39,31.34
30120,-110.7420,31.5733,1315,May-30,0.173,11.66,21.64,31.62
30120,-110.7420,31.5733,1315,May-31,0.168,11.91,21.92,31.93
30120,-110.7420,31.5733,1315,June-01,0.168,12.16,22.19,32.23
30120,-110.7420,31.5733,1315,June-02,0.168,12.40,22.45,32.51
30120,-110.7420,31.5733,1315,June-03,0.170,12.62,22.68,32.74
30120,-110.7420,31.5733,1315,June-04,0.171,12.82,22.88,32.93
30120,-110.7420,31.5733,1315,June-05,0.171,13.02,23.05,33.09
30120,-110.7420,31.5733,1315,June-06,0.172,13.21,23.22,33.24
30120,-110.7420,31.5733,1315,June-07,0.176,13.40,23.38,33.36
30120,-110.7420,31.5733,1315,June-08,0.184,13.58,23.53,33.48
30120,-110.7420,31.5733,1315,June-09,0.199,13.76,23.67,33.58
30120,-110.7420,31.5733,1315,June-10,0.220,13.93,23.80,33.67
30120,-110.7420,31.5733,1315,June-11,0.245,14.09,23.92,33.76
30120,-110.7420,31.5733,1315,June-12,0.270,14.24,24.05,33.86
30120,-110.7420,31.5733,1315,June-13,0.292,14.39,24.18,33.97
30120,-110.7420,31.5733,1315,June-14,0.308,14.56,24.32,34.09
30120,-110.7420,31.5733,1315,June-15,0.322,14.74,24.49,34.23
30120,-110.7420,31.5733,1315,June-16,0.336,14.95,24.67,34.39
30120,-110.7420,31.5733,1315,June-17,0.354,15.18,24.87,34.56
30120,-110.7420,31.5733,1315,June-18,0.380,15.43,25.08,34.73
30120,-110.7420,31.5733,1315,June-19,0.414,15.70,25.30,34.90
30120,-110.7420,31.5733,1315,June-20,0.459,15.97,25.52,35.07
30120,-110.7420,31.5733,1315,June-21,0.515,16.24,25.73,35.21
30120,-110.7420,31.5733,1315,June-22,0.581,16.51,25.92,35.34
30120,-110.7420,31.5733,1315,June-23,0.657,16.75,26.10,35.44
30120,-110.7420,31.5733,1315,June-24,0.745,16.99,26.25,35.51
30120,-110.7420,31.5733,1315,June-25,0.847,17.20,26.38,35.55
30120,-110.7420,31.5733,1315,June-26,0.964,17.39,26.47,35.56
30120,-110.7420,31.5733,1315,June-27,1.109,17.57,26.55,35.53
30120,-110.7420,31.5733,1315,June-28,1.284,17.72,26.58,35.45
30120,-110.7420,31.5733,1315,June-29,1.506,17.86,26.59,35.33
30120,-110.7420,31.5733,1315,June-30,1.766,17.96,26.56,35.16
30120,-110.7420,31.5733,1315,July-01,2.048,18.05,26.51,34.98
30120,-110.7420,31.5733,1315,July-02,2.314,18.12,26.45,34.79
30120,-110.7420,31.5733,1315,July-03,2.547,18.18,26.40,34.61
30120,-110.7420,31.5733,1315,July-04,2.742,18.22,26.33,34.44
30120,-110.7420,31.5733,1315,July-05,2.916,18.26,26.27,34.29
30120,-110.7420,31.5733,1315,July-06,3.072,18.28,26.20,34.13
30120,-110.7420,31.5733,1315,July-07,3.218,18.29,26.14,33.98
30120,-110.7420,31.5733,1315,July-08,3.344,18.30,26.07,33.83
30120,-110.7420,31.5733,1315,July-09,3.449,18.32,26.00,33.68
30120,-110.7420,31.5733,1315,July-10,3.526,18.34,25.94,33.54
30120,-110.7420,31.5733,1315,July-11,3.582,18.36,25.89,33.42
30120,-110.7420,31.5733,1315,July-12,3.614,18.38,25.84,33.30
30120,-110.7420,31.5733,1315,July-13,3.637,18.40,25.80,33.20
30120,-110.7420,31.5733,1315,July-14,3.648,18.42,25.76,33.10
30120,-110.7420,31.5733,1315,July-15,3.657,18.43,25.72,33.00
30120,-110.7420,31.5733,1315,July-16,3.659,18.44,25.67,32.90
30120,-110.7420,31.5733,1315,July-17,3.668,18.44,25.63,32.82
30120,-110.7420,31.5733,1315,July-18,3.682,18.44,25.59,32.74
30120,-110.7420,31.5733,1315,July-19,3.710,18.43,25.55,32.68
30120,-110.7420,31.5733,1315,July-20,3.743,18.42,25.51,32.61
30120,-110.7420,31.5733,1315,July-21,3.789,18.40,25.47,32.54
30120,-110.7420,31.5733,1315,July-22,3.842,18.38,25.42,32.46
30120,-110.7420,31.5733,1315,July-23,3.905,18.36,25.37,32.37
30120,-110.7420,31.5733,1315,July-24,3.966,18.34,25.31,32.29
30120,-110.7420,31.5733,1315,July-25,4.023,18.33,25.27,32.22
30120,-110.7420,31.5733,1315,July-26,4.061,18.31,25.24,32.16
30120,-110.7420,31.5733,1315,July-27,4.078,18.30,25.21,32.12
30120,-110.7420,31.5733,1315,July-28,4.064,18.29,25.19,32.10
30120,-110.7420,31.5733,1315,July-29,4.027,18.27,25.18,32.09
30120,-110.7420,31.5733,1315,July-30,3.974,18.25,25.17,32.10
30120,-110.7420,31.5733,1315,July-31,3.921,18.23,25.17,32.12
30120,-110.7420,31.5733,1315,August-01,3.871,18.21,25.17,32.14
30120,-110.7420,31.5733,1315,August-02,3.829,18.19,25.16,32.14
30120,-110.7420,31.5733,1315,August-03,3.792,18.17,25.15,32.13
30120,-110.7420,31.5733,1315,August-04,3.757,18.15,25.13,32.11
30120,-110.7420,31.5733,1315,August-05,3.715,18.12,25.11,32.10
30120,-110.7420,31.5733,1315,August-06,3.665,18.09,25.10,32.10
30120,-110.7420,31.5733,1315,August-07,3.608,18.06,25.08,32.11
30120,-110.7420,31.5733,1315,August-08,3.548,18.01,25.06,32.11
30120,-110.7420,31.5733,1315,August-09,3.482,17.96,25.04,32.11
30120,-110.7420,31.5733,1315,August-10,3.409,17.91,25.00,32.10
30120,-110.7420,31.5733,1315,August-11,3.329,17.86,24.97,32.08
30120,-110.7420,31.5733,1315,August-12,3.253,17.80,24.94,32.07
30120,-110.7420,31.5733,1315,August-13,3.191,17.75,24.91,32.06
30120,-110.7420,31.5733,1315,August-14,3.154,17.70,24.87,32.05
30120,-110.7420,31.5733,1315,August-15,3.142,17.64,24.84,32.04
30120,-110.7420,31.5733,1315,August-16,3.152,17.58,24.81,32.03
30120,-110.7420,31.5733,1315,August-17,3.170,17.52,24.77,32.02
30120,-110.7420,31.5733,1315,August-18,3.185,17.46,24.73,32.00
30120,-110.7420,31.5733,1315,August-19,3.188,17.40,24.68,31.97
30120,-110.7420,31.5733,1315,August-20,3.175,17.34,24.64,31.94
30120,-110.7420,31.5733,1315,August-21,3.144,17.29,24.60,31.91
30120,-110.7420,31.5733,1315,August-22,3.092,17.24,24.57,31.90
30120,-110.7420,31.5733,1315,August-23,3.022,17.19,24.54,31.89
30120,-110.7420,31.5733,1315,August-24,2.945,17.13,24.51,31.88
30120,-110.7420,31.5733,1315,August-25,2.875,17.07,24.47,31.87
30120,-110.7420,31.5733,1315,August-26,2.823,17.01,24.42,31.84
30120,-110.7420,31.5733,1315,August-27,2.793,16.93,24.36,31.80
30120,-110.7420,31.5733,1315,August-28,2.768,16.85,24.30,31.75
30120,-110.7420,31.5733,1315,August-29,2.724,16.76,24.23,31.70
30120,-110.7420,31.5733,1315,August-30,2.642,16.68,24.16,31.65
30120,-110.7420,31.5733,1315,August-31,2.520,16.61,24.10,31.60
30120,-110.7420,31.5733,1315,September-01,2.376,16.54,24.05,31.55
30120,-110.7420,31.5733,1315,September-02,2.226,16.46,23.98,31.50
30120,-110.7420,31.5733,1315,September-03,2.103,16.36,23.90,31.45
30120,-110.7420,31.5733,1315,September-04,2.006,16.25,23.82,31.39
30120,-110.7420,31.5733,1315,September-05,1.934,16.12,23.72,31.32
30120,-110.7420,31.5733,1315,September-06,1.868,15.98,23.61,31.25
30120,-110.7420,31.5733,1315,September-07,1.818,15.84,23.51,31.17
30120,-110.7420,31.5733,1315,September-08,1.784,15.70,23.40,31.10
30120,-110.7420,31.5733,1315,September-09,1.761,15.56,23.29,31.02
30120,-110.7420,31.5733,1315,September-10,1.732,15.42,23.19,30.95
30120,-110.7420,31.5733,1315,September-11,1.699,15.29,23.09,30.88
30120,-110.7420,31.5733,1315,September-12,1.655,15.17,22.99,30.82
30120,-110.7420,31.5733,1315,September-13,1.600,15.05,22.90,30.76
30120,-110.7420,31.5733,1315,September-14,1.546,14.92,22.81,30.69
30120,-110.7420,31.5733,1315,September-15,1.501,14.78,22.70,30.63
30120,-110.7420,31.5733,1315,September-16,1.457,14.63,22.59,30.56
30120,-110.7420,31.5733,1315,September-17,1.410,14.46,22.49,30.51
30120,-110.7420,31.5733,1315,September-18,1.347,14.30,22.38,30.46
30120,-110.7420,31.5733,1315,September-19,1.272,14.13,22.27,30.42
30120,-110.7420,31.5733,1315,September-20,1.190,13.97,22.18,30.39
30120,-110.7420,31.5733,1315,September-21,1.119,13.81,22.09,30.37
30120,-110.7420,31.5733,1315,September-22,1.058,13.64,22.00,30.35
30120,-110.7420,31.5733,1315,September-23,1.012,13.47,21.90,30.33
30120,-110.7420,31.5733,1315,September-24,0.975,13.30,21.80,30.31
30120,-110.7420,31.5733,1315,September-25,0.940,13.11,21.69,30.27
30120,-110.7420,31.5733,1315,September-26,0.896,12.92,21.56,30.21
30120,-110.7420,31.5733,1315,September-27,0.843,12.70,21.42,30.14
30120,-110.7420,31.5733,1315,September-28,0.799,12.47,21.26,30.04
30120,-110.7420,31.5733,1315,September-29,0.767,12.21,21.07,29.92
30120,-110.7420,31.5733,1315,September-30,0.751,11.93,20.85,29.78
30120,-110.7420,31.5733,1315,October-01,0.749,11.63,20.63,29.62
30120,-110.7420,31.5733,1315,October-02,0.760,11.34,20.39,29.45
30120,-110.7420,31.5733,1315,October-03,0.777,11.05,20.17,29.28
30120,-110.7420,31.5733,1315,October-04,0.793,10.78,19.94,29.10
30120,-110.7420,31.5733,1315,October-05,0.805,10.51,19.72,28.92
30120,-110.7420,31.5733,1315,October-06,0.808,10.25,19.49,28.73
30120,-110.7420,31.5733,1315,October-07,0.798,10.00,19.27,28.54
30120,-110.7420,31.5733,1315,October-08,0.774,9.75,19.05,28.34
30120,-110.7420,31.5733,1315,October-09,0.750,9.52,18.83,28.15
30120,-110.7420,31.5733,1315,October-10,0.732,9.29,18.63,27.96
30120,-110.7420,31.5733,1315,October-11,0.725,9.07,18.43,27.79
30120,-110.7420,31.5733,1315,October-12,0.733,8.86,18.23,27.61
30120,-110.7420,31.5733,1315,October-13,0.748,8.66,18.05,27.44
30120,-110.7420,31.5733,1315,October-14,0.760,8.47,17.87,27.28
30120,-110.7420,31.5733,1315,October-15,0.761,8.30,17.71,27.13
30120,-110.7420,31.5733,1315,October-16,0.748,8.14,17.56,26.98
30120,-110.7420,31.5733,1315,October-17,0.724,7.99,17.42,26.85
30120,-110.7420,31.5733,1315,October-18,0.696,7.84,17.28,26.71
30120,-110.7420,31.5733,1315,October-19,0.670,7.68,17.12,26.56
30120,-110.7420,31.5733,1315,October-20,0.655,7.51,16.94,26.38
30120,-110.7420,31.5733,1315,October-21,0.650,7.32,16.75,26.17
30120,-110.7420,31.5733,1315,October-22,0.649,7.12,16.53,25.94
30120,-110.7420,31.5733,1315,October-23,0.646,6.91,16.31,25.71
30120,-110.7420,31.5733,1315,October-24,0.635,6.70,16.09,25.48
30120,-110.7420,31.5733,1315,October-25,0.621,6.48,15.87,25.25
30120,-110.7420,31.5733,1315,October-26,0.603,6.28,15.65,25.02
30120,-110.7420,31.5733,1315,October-27,0.580,6.07,15.44,24.80
30120,-110.7420,31.5733,1315,October-28,0.555,5.87,15.23,24.59
30120,-110.7420,31.5733,1315,October-29,0.527,5.67,15.03,24.40
30120,-110.7420,31.5733,1315,October-30,0.498,5.48,14.85,24.21
30120,-110.7420,31.5733,1315,October-31,0.464,5.31,14.67,24.02
30120,-110.7420,31.5733,1315,November-01,0.439,5.15,14.50,23.84
30120,-110.7420,31.5733,1315,November-02,0.426,5.01,14.33,23.66
30120,-110.7420,31.5733,1315,November-03,0.437,4.87,14.17,23.46
30120,-110.7420,31.5733,1315,November-04,0.457,4.75,14.00,23.25
30120,-110.7420,31.5733,1315,November-05,0.485,4.64,13.85,23.05
30120,-110.7420,31.5733,1315,November-06,0.510,4.54,13.70,22.86
30120,-110.7420,31.5733,1315,November-07,0.530,4.45,13.56,22.67
30120,-110.7420,31.5733,1315,November-08,0.537,4.34,13.41,22.49
30120,-110.7420,31.5733,1315,November-09,0.534,4.22,13.27,22.32
30120,-110.7420,31.5733,1315,November-10,0.526,4.09,13.13,22.17
30120,-110.7420,31.5733,1315,November-11,0.518,3.95,13.00,22.05
30120,-110.7420,31.5733,1315,November-12,0.513,3.82,12.88,21.94
30120,-110.7420,31.5733,1315,November-13,0.514,3.69,12.76,21.84
30120,-110.7420,31.5733,1315,November-14,0.522,3.56,12.65,21.73
30120,-110.7420,31.5733,1315,November-15,0.537,3.43,12.52,21.61
30120,-110.7420,31.5733,1315,November-16,0.546,3.28,12.37,21.46
30120,-110.7420,31.5733,1315,November-17,0.542,3.12,12.21,21.31
30120,-110.7420,31.5733,1315,November-18,0.526,2.94,12.05,21.15
30120,-110.7420,31.5733,1315,November-19,0.507,2.75,11.87,20.99
30120,-110.7420,31.5733,1315,November-20,0.496,2.55,11.69,20.83
30120,-110.7420,31.5733,1315,November-21,0.502,2.33,11.50,20.66
30120,-110.7420,31.5733,1315,November-22,0.534,2.12,11.29,20.47
30120,-110.7420,31.5733,1315,November-23,0.584,1.90,11.09,20.27
30120,-110.7420,31.5733,1315,November-24,0.650,1.70,10.88,20.07
30120,-110.7420,31.5733,1315,November-25,0.725,1.50,10.67,19.85
30120,-110.7420,31.5733,1315,November-26,0.811,1.31,10.47,19.62
30120,-110.7420,31.5733,1315,November-27,0.895,1.13,10.26,19.38
30120,-110.7420,31.5733,1315,November-28,0.978,0.95,10.04,19.14
30120,-110.7420,31.5733,1315,November-29,1.053,0.77,9.83,18.89
30120,-110.7420,31.5733,1315,November-30,1.118,0.60,9.62,18.64
30120,-110.7420,31.5733,1315,December-01,1.170,0.45,9.43,18.41
30120,-110.7420,31.5733,1315,December-02,1.218,0.31,9.26,18.20
30120,-110.7420,31.5733,1315,December-03,1.257,0.20,9.11,18.02
30120,-110.7420,31.5733,1315,December-04,1.292,0.11,8.98,17.86
30120,-110.7420,31.5733,1315,December-05,1.313,0.03,8.88,17.72
30120,-110.7420,31.5733,1315,December-06,1.324,-0.04,8.78,17.60
30120,-110.7420,31.5733,1315,December-07,1.322,-0.11,8.69,17.48
30120,-110.7420,31.5733,1315,December-08,1.320,-0.18,8.59,17.36
30120,-110.7420,31.5733,1315,December-09,1.314,-0.25,8.49,17.23
30120,-110.7420,31.5733,1315,December-10,1.303,-0.32,8.38,17.09
30120,-110.7420,31.5733,1315,December-11,1.285,-0.40,8.27,16.94
30120,-110.7420,31.5733,1315,December-12,1.264,-0.47,8.16,16.78
30120,-110.7420,31.5733,1315,December-13,1.237,-0.56,8.04,16.64
30120,-110.7420,31.5733,1315,December-14,1.209,-0.66,7.92,16.49
30120,-110.7420,31.5733,1315,December-15,1.192,-0.76,7.79,16.34
30120,-110.7420,31.5733,1315,December-16,1.182,-0.87,7.66,16.19
30120,-110.7420,31.5733,1315,December-17,1.178,-0.99,7.52,16.03
30120,-110.7420,31.5733,1315,December-18,1.172,-1.12,7.38,15.87
30120,-110.7420,31.5733,1315,December-19,1.163,-1.24,7.24,15.72
30120,-110.7420,31.5733,1315,December-20,1.149,-1.36,7.11,15.58
30120,-110.7420,31.5733,1315,December-21,1.130,-1.46,7.01,15.47
30120,-110.7420,31.5733,1315,December-22,1.106,-1.52,6.94,15.40
30120,-110.7420,31.5733,1315,December-23,1.076,-1.55,6.90,15.36
30120,-110.7420,31.5733,1315,December-24,1.038,-1.55,6.89,15.34
30120,-110.7420,31.5733,1315,December-25,1.004,-1.53,6.91,15.34
30120,-110.7420,31.5733,1315,December-26,0.976,-1.49,6.93,15.35
30120,-110.7420,31.5733,1315,December-27,0.967,-1.43,6.96,15.36
30120,-110.7420,31.5733,1315,December-28,0.974,-1.36,7.01,15.37
30120,-110.7420,31.5733,1315,December-29,1.000,-1.27,7.07,15.41
