"observation_id","observedby_person_id","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","species_functional_type","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value"
43407729,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343952,471,"Falling leaves","2015-02-11",42,1,-9999,"-9999"
43407722,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343952,483,"Leaves","2015-02-11",42,1,40,"50-74%"
43407726,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343952,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"101 to 1,000"
43407736,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343952,498,"Colored leaves","2015-02-11",42,1,74,"Less than 5%"
43407745,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343952,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407737,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343953,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"101 to 1,000"
43407713,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343953,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407711,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343954,471,"Falling leaves","2015-02-11",42,1,-9999,"-9999"
43407740,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343954,483,"Leaves","2015-02-11",42,1,40,"75-94%"
43407746,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343954,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"101 to 1,000"
43407733,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343954,498,"Colored leaves","2015-02-11",42,1,74,"Less than 5%"
43407720,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343954,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407742,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343955,471,"Falling leaves","2015-02-11",42,1,-9999,"-9999"
43407743,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343955,483,"Leaves","2015-02-11",42,1,40,"Less than 5%"
43407727,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343955,484,"Young leaves (tree/shrub)","2015-02-11",42,0,-9999,"-9999"
43407730,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343955,498,"Colored leaves","2015-02-11",42,1,74,"Less than 5%"
43407738,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343955,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407718,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343956,471,"Falling leaves","2015-02-11",42,0,-9999,"-9999"
43407724,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343956,483,"Leaves","2015-02-11",42,1,40,"50-74%"
43407719,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343956,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"11 to 100"
43407712,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343956,498,"Colored leaves","2015-02-11",42,1,74,"Less than 5%"
43407716,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",1071,"Zinnia","acerosa","desert zinnia","Drought deciduous broadleaf",343956,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407714,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343957,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"101 to 1,000"
43407741,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343957,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43407728,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343958,484,"Young leaves (tree/shrub)","2015-02-11",42,1,43,"101 to 1,000"
43407731,-1624,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Evergreen broadleaf",343958,501,"Open flowers","2015-02-11",42,0,-9999,"-9999"
43426171,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-06-13",164,0,-9999,"-9999"
43426564,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-06-21",172,0,-9999,"-9999"
43426955,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-06-27",178,0,-9999,"-9999"
43427339,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-07-05",186,0,-9999,"-9999"
43427360,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-07-11",192,0,-9999,"-9999"
43428084,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-07-21",202,0,-9999,"-9999"
43428470,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-07-27",208,0,-9999,"-9999"
43428510,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-08-02",214,1,-9999,"-9999"
43429269,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-08-08",220,0,-9999,"-9999"
43429327,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-08-16",228,1,-9999,"-9999"
43430061,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-08-29",241,1,-9999,"-9999"
43430089,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-09-06",249,1,-9999,"-9999"
43430821,-1615,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-09-12",255,0,-9999,"-9999"
43430885,-1617,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-09-20",263,1,-9999,"-9999"
43431296,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-09-26",269,1,-9999,"-9999"
43431882,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-04",277,1,-9999,"-9999"
43432325,-1607,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-05",278,1,-9999,"-9999"
43432776,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-13",286,1,-9999,"-9999"
43433215,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-17",290,1,-9999,"-9999"
43433623,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-24",297,1,-9999,"-9999"
43434006,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-10-31",304,1,-9999,"-9999"
43434060,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-11-07",311,1,-9999,"-9999"
43434082,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-11-14",318,1,-9999,"-9999"
43434813,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-11-21",325,1,-9999,"-9999"
43435252,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-11-28",332,1,-9999,"-9999"
43435267,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-12-05",339,1,-9999,"-9999"
43436021,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-12-12",346,1,-9999,"-9999"
43436415,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-12-19",353,1,-9999,"-9999"
43436816,-1617,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,471,"Falling leaves","2017-12-29",363,1,-9999,"-9999"
43426184,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-06-13",164,0,-9999,"-9999"
43426540,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-06-21",172,0,-9999,"-9999"
43426953,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-06-27",178,0,-9999,"-9999"
43427338,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-07-05",186,0,-9999,"-9999"
43427354,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-07-11",192,0,-9999,"-9999"
43428066,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-07-21",202,-1,-9999,"-9999"
43428468,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-07-27",208,1,73,"95% or more"
43428511,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-08-02",214,1,73,"75-94%"
43429264,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-08-08",220,1,73,"50-74%"
43429317,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-08-16",228,1,73,"50-74%"
43430049,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-08-29",241,1,73,"75-94%"
43430086,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-09-06",249,1,73,"50-74%"
43430855,-1615,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-09-12",255,1,73,"50-74%"
43430883,-1617,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-09-20",263,1,73,"50-74%"
43431283,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-09-26",269,1,73,"25-49%"
43431883,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-04",277,1,73,"50-74%"
43432368,-1607,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-05",278,1,73,"50-74%"
43432767,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-13",286,1,73,"50-74%"
43433221,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-17",290,1,73,"25-49%"
43433628,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-24",297,1,73,"50-74%"
43434027,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-10-31",304,1,73,"25-49%"
43434061,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-11-07",311,1,73,"50-74%"
43434076,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-11-14",318,1,73,"25-49%"
43434849,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-11-21",325,1,73,"25-49%"
43435241,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-11-28",332,1,73,"25-49%"
43435262,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-12-05",339,1,73,"25-49%"
43436045,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-12-12",346,1,73,"5-24%"
43436429,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-12-19",353,1,73,"5-24%"
43436478,-1617,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,483,"Leaves","2017-12-29",363,1,73,"5-24%"
43426167,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-06-13",164,0,-9999,"-9999"
43426548,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-06-21",172,0,-9999,"-9999"
43426939,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-06-27",178,0,-9999,"-9999"
43427299,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-07-05",186,0,-9999,"-9999"
43427355,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-07-11",192,0,-9999,"-9999"
43428052,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-07-21",202,1,43,"101 to 1,000"
43428471,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-07-27",208,1,43,"101 to 1,000"
43428517,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-08-02",214,1,43,"11 to 100"
43429272,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-08-08",220,1,43,"11 to 100"
43429309,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-08-16",228,1,43,"11 to 100"
43430043,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-08-29",241,1,43,"11 to 100"
43430110,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-09-06",249,1,43,"11 to 100"
43430830,-1615,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-09-12",255,1,43,"11 to 100"
43430887,-1617,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-09-20",263,1,43,"11 to 100"
43431281,-1608,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-09-26",269,1,43,"3 to 10"
43431885,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-04",277,0,-9999,"-9999"
43432370,-1607,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-05",278,0,-9999,"-9999"
43432765,-1588,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-13",286,0,-9999,"-9999"
43433232,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-17",290,0,-9999,"-9999"
43433632,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-24",297,0,-9999,"-9999"
43434004,-1517,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-10-31",304,0,-9999,"-9999"
43434055,-1589,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-11-07",311,0,-9999,"-9999"
43434077,-1591,55859,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",317,"Prosopis","velutina","velvet mesquite","Drought deciduous broadleaf",343950,484,"Young leaves (tree/shrub)","2017-11-14",318,0,-9999,"-9999"
